image,drawings,hentai,neutral,porn,sexy
frame_145.jpg,0.9826369881629944,0.0038665758911520243,0.013374635018408298,0.0001015871312119998,2.015516110986937e-05
frame_146.jpg,0.9819424748420715,0.003986367490142584,0.013945001177489758,0.00010493092850083485,2.127322841261048e-05
frame_147.jpg,0.9819424748420715,0.003986367490142584,0.013945001177489758,0.00010493092850083485,2.127322841261048e-05
frame_148.jpg,0.9749959707260132,0.005082285031676292,0.01977904699742794,0.00012057620915584266,2.2072879801271483e-05
frame_149.jpg,0.9563137292861938,0.025952665135264397,0.003952606115490198,0.013467355631291866,0.00031359336571767926
frame_15.jpg,0.9953022003173828,0.0045998613350093365,9.080695599550381e-05,6.522132935060654e-06,5.851742344020749e-07
frame_150.jpg,0.9765922427177429,0.012323497794568539,0.00830362644046545,0.002501868177205324,0.0002788570709526539
frame_151.jpg,0.9448096752166748,0.024876173585653305,0.02475198730826378,0.004816075321286917,0.0007461016066372395
frame_152.jpg,0.9840250611305237,0.007730288431048393,0.004872266668826342,0.0031544945668429136,0.00021778354130219668
frame_153.jpg,0.9838444590568542,0.006935299839824438,0.006767537444829941,0.0022156445775181055,0.0002371902810409665
frame_154.jpg,0.9879665970802307,0.0038384965155273676,0.0061300345696508884,0.0019119391217827797,0.00015286127745639533
frame_155.jpg,0.9918518662452698,0.003794759511947632,0.002836601808667183,0.001423126319423318,9.364575817016885e-05
frame_156.jpg,0.9905078411102295,0.00476033752784133,0.0019342618761584163,0.0026084361597895622,0.00018920052389148623
frame_157.jpg,0.9746448993682861,0.010457733646035194,0.007612608838826418,0.0068843914195895195,0.0004003909125458449
frame_158.jpg,0.9782343506813049,0.008397158235311508,0.007977966219186783,0.005122500006109476,0.0002679757308214903
frame_159.jpg,0.9768243432044983,0.008813059888780117,0.009808358736336231,0.0042980206198990345,0.00025613661273382604
frame_16.jpg,0.9954856038093567,0.004396881442517042,0.00011551369243534282,1.6694855276000453e-06,3.4634510370779026e-07
frame_160.jpg,0.9709545969963074,0.01273390557616949,0.013066363520920277,0.0029508317820727825,0.00029432939481921494
frame_161.jpg,0.9666244983673096,0.011734607629477978,0.017194589599967003,0.004107241053134203,0.00033911698847077787
frame_162.jpg,0.9722088575363159,0.011436441913247108,0.01283589843660593,0.003076286753639579,0.0004424372164066881
frame_163.jpg,0.9720124006271362,0.011103339493274689,0.013335620053112507,0.0030914638191461563,0.00045720519847236574
frame_164.jpg,0.9692172408103943,0.01332578994333744,0.014250727370381355,0.0028905044309794903,0.0003156025486532599
frame_165.jpg,0.9670613408088684,0.01175354328006506,0.016624394804239273,0.004232375416904688,0.0003284941194579005
frame_166.jpg,0.9716079831123352,0.013860909268260002,0.010779466480016708,0.0033868090249598026,0.0003648608108051121
frame_167.jpg,0.9697457551956177,0.014531232416629791,0.011775440536439419,0.0035679510328918695,0.0003796673263423145
frame_168.jpg,0.9713607430458069,0.013222352601587772,0.011643629521131516,0.003505441127344966,0.0002678331802599132
frame_169.jpg,0.9717322587966919,0.008993184193968773,0.015398669056594372,0.0035797704476863146,0.000296043639536947
frame_17.jpg,0.9957631826400757,0.0041236113756895065,0.00011114580411231145,1.7566063661433873e-06,3.649660129667609e-07
frame_170.jpg,0.9707546234130859,0.013145223259925842,0.012203972786664963,0.0036295142490416765,0.00026664085453376174
frame_171.jpg,0.972797155380249,0.012682652100920677,0.010337443090975285,0.003880128962919116,0.0003025184851139784
frame_172.jpg,0.9715051651000977,0.014212424866855145,0.009522630833089352,0.004420052748173475,0.00033969609648920596
frame_173.jpg,0.9716445803642273,0.014209361746907234,0.009335391223430634,0.0044695669785141945,0.00034115396556444466
frame_174.jpg,0.9840880632400513,0.010721007362008095,0.0046258470974862576,0.00044324586633592844,0.00012172660353826359
frame_175.jpg,0.9872596263885498,0.005230630747973919,0.007082943804562092,0.0002916384837590158,0.00013506687537301332
frame_176.jpg,0.9836522340774536,0.006491101812571287,0.009419657289981842,0.00017407762061338872,0.0002629529044497758
frame_177.jpg,0.9766921997070312,0.009130681864917278,0.013457318767905235,0.0002870759053621441,0.00043282684055157006
frame_178.jpg,0.954343855381012,0.019921766594052315,0.023959137499332428,0.0009231896256096661,0.0008520059054717422
frame_179.jpg,0.9655040502548218,0.010828972794115543,0.022695837542414665,0.0003428750787861645,0.0006282525137066841
frame_18.jpg,0.9944778680801392,0.005343512631952763,0.00017443743126932532,3.5836671941069653e-06,5.903700071030471e-07
frame_180.jpg,0.9559444785118103,0.013871732167899609,0.02912311814725399,0.0004045753157697618,0.0006560758338309824
frame_181.jpg,0.9614864587783813,0.009897091425955296,0.02750183269381523,0.00043129330151714385,0.0006834041560068727
frame_182.jpg,0.9591188430786133,0.013764171861112118,0.025644851848483086,0.0006326086004264653,0.0008394853211939335
frame_183.jpg,0.9547955989837646,0.015493154525756836,0.027656883001327515,0.0007626103470101953,0.0012917888816446066
frame_184.jpg,0.9658078551292419,0.013647722080349922,0.019029349088668823,0.0005226228386163712,0.0009924649493768811
frame_185.jpg,0.9664933085441589,0.013294201344251633,0.018734266981482506,0.0005001893732696772,0.0009780650725588202
frame_186.jpg,0.9480534195899963,0.0170272383838892,0.033494167029857635,0.0006785878795199096,0.000746562669519335
frame_187.jpg,0.9585463404655457,0.022070150822401047,0.01812482625246048,0.0007611049222759902,0.0004976065247319639
frame_188.jpg,0.9735428690910339,0.011048299260437489,0.014478055760264397,0.00034686297294683754,0.0005840387893840671
frame_189.jpg,0.9651846289634705,0.02090267464518547,0.011870172806084156,0.0008954331860877573,0.0011470363242551684
frame_19.jpg,0.9954124093055725,0.004431156907230616,0.0001464092347305268,8.322609573951922e-06,1.6434612462035147e-06
frame_190.jpg,0.9653126001358032,0.020722338929772377,0.012009316124022007,0.0008268216624855995,0.0011289516696706414
frame_191.jpg,0.9659613370895386,0.01978995092213154,0.012504193931818008,0.0006218273774720728,0.0011227114591747522
frame_192.jpg,0.9750300049781799,0.0137376943603158,0.01022982969880104,0.0004216725064907223,0.0005807947600260377
frame_193.jpg,0.9540374279022217,0.02116340771317482,0.023397039622068405,0.000630902883131057,0.0007711782236583531
frame_194.jpg,0.9573214650154114,0.01772923953831196,0.02378004975616932,0.0005358087946660817,0.0006333952769637108
frame_195.jpg,0.9661455750465393,0.014686846174299717,0.017615007236599922,0.0004969708970747888,0.0010556391207501292
frame_196.jpg,0.9857820272445679,0.0037571729626506567,0.009805435314774513,0.00022541887301485986,0.0004300200962461531
frame_197.jpg,0.9829875230789185,0.004097728990018368,0.01232204306870699,0.00017767447570804507,0.0004151059838477522
frame_2.jpg,0.9711388349533081,0.023576369509100914,0.004899682477116585,0.00012948941730428487,0.0002556417020969093
frame_20.jpg,0.9941997528076172,0.0057037281803786755,8.984501619124785e-05,5.920904641243396e-06,8.247558866969484e-07
frame_21.jpg,0.9913594126701355,0.008391792885959148,0.00023401658108923584,1.2599009096447844e-05,2.074749545499799e-06
frame_22.jpg,0.9913378953933716,0.008400463499128819,0.00024707490229047835,1.2588297977345064e-05,2.0592108285200084e-06
frame_23.jpg,0.9888752698898315,0.010678003542125225,0.00042780092917382717,1.570296080899425e-05,3.2625800940877525e-06
frame_24.jpg,0.9877682328224182,0.011766450479626656,0.0004452115681488067,1.6928754121181555e-05,3.2252355595119298e-06
frame_25.jpg,0.9877682328224182,0.011766450479626656,0.0004452115681488067,1.6928754121181555e-05,3.2252355595119298e-06
frame_26.jpg,0.9884372353553772,0.011082382872700691,0.0004605773719958961,1.6170130038517527e-05,3.590301503209048e-06
frame_27.jpg,0.9304734468460083,0.00812540203332901,0.05961287021636963,0.0006940804305486381,0.0010942769004032016
frame_28.jpg,0.8987252712249756,0.009421366266906261,0.08864674717187881,0.001240421086549759,0.0019661944825202227
frame_29.jpg,0.9512282609939575,0.008078710176050663,0.03915521875023842,0.0005087073077447712,0.0010290257632732391
frame_3.jpg,0.9699774980545044,0.02452276647090912,0.005110322963446379,0.00013341629528440535,0.00025601653032936156
frame_30.jpg,0.9578355550765991,0.0130097521468997,0.027136484161019325,0.0010080926585942507,0.001010089530609548
frame_31.jpg,0.961421012878418,0.012321172282099724,0.02428624965250492,0.000990596367046237,0.000981004792265594
frame_32.jpg,0.9580451846122742,0.012497082352638245,0.027393966913223267,0.000998257310129702,0.0010653954232111573
frame_33.jpg,0.9451395869255066,0.014872605912387371,0.037503864616155624,0.0012650471180677414,0.0012189204571768641
frame_34.jpg,0.9594777226448059,0.012416657991707325,0.02615581452846527,0.0009469054057262838,0.001003003679215908
frame_35.jpg,0.9588921666145325,0.012595200911164284,0.026500103995203972,0.0009718912770040333,0.0010406337678432465
frame_36.jpg,0.9601417779922485,0.012674639001488686,0.025204306468367577,0.0009767616866156459,0.001002492499537766
frame_37.jpg,0.9622350335121155,0.012097558937966824,0.02374662086367607,0.0009341304539702833,0.0009866604814305902
frame_38.jpg,0.9420582056045532,0.01751941442489624,0.03720797225832939,0.0015765224816277623,0.0016378870932385325
frame_39.jpg,0.962151050567627,0.012057850137352943,0.023846589028835297,0.0009431121288798749,0.0010014766594395041
frame_4.jpg,0.9824632406234741,0.013498811982572079,0.003826279193162918,8.72845557751134e-05,0.00012435734970495105
frame_40.jpg,0.9614835977554321,0.012402975931763649,0.024459851905703545,0.0008388328133150935,0.0008147279731929302
frame_41.jpg,0.99131178855896,0.0009074198896996677,0.007771829143166542,5.622534899885068e-06,3.412142632441828e-06
frame_42.jpg,0.985007107257843,0.0008540572016499937,0.014131497591733932,3.6772828480025055e-06,3.602627657528501e-06
frame_43.jpg,0.9900526404380798,0.0009150954429060221,0.009022891521453857,6.026092250976944e-06,3.3597589208511636e-06
frame_44.jpg,0.9936303496360779,0.0009092413238249719,0.005448935553431511,6.616621703869896e-06,4.819298283109674e-06
frame_45.jpg,0.9887470602989197,0.0009715065243653953,0.01027185469865799,5.169652467884589e-06,4.515118234849069e-06
frame_46.jpg,0.9887125492095947,0.0009581161430105567,0.010319553315639496,5.135772426001495e-06,4.573159458232112e-06
frame_47.jpg,0.986169695854187,0.0010610378812998533,0.012757298536598682,7.569951321784174e-06,4.306068149162456e-06
frame_48.jpg,0.9870384931564331,0.0011033251648768783,0.011843501590192318,8.903547495719977e-06,5.805695309391012e-06
frame_49.jpg,0.9864583611488342,0.0010736924596130848,0.012456017546355724,7.637104317836929e-06,4.358434580353787e-06
frame_5.jpg,0.9713144898414612,0.021128704771399498,0.007073478307574987,0.00014077241939958185,0.000342537765391171
frame_50.jpg,0.9864113926887512,0.00107805454172194,0.012498600408434868,7.64983178669354e-06,4.379467554826988e-06
frame_51.jpg,0.9865021109580994,0.0010783722391352057,0.012407533824443817,7.667480531381443e-06,4.360640559752937e-06
frame_52.jpg,0.986409068107605,0.0010874428553506732,0.012491516768932343,7.695590284129139e-06,4.3880527300643735e-06
frame_53.jpg,0.9862756729125977,0.0010055084712803364,0.012708067893981934,5.856809366378002e-06,4.922037078358699e-06
frame_54.jpg,0.98540860414505,0.0011719013564288616,0.013409788720309734,5.222662821324775e-06,4.503724085225258e-06
frame_55.jpg,0.9859806299209595,0.0011488741729408503,0.012861217372119427,5.211634743318427e-06,3.965366431657458e-06
frame_56.jpg,0.9861646294593811,0.0011448320001363754,0.012681577354669571,5.103539933770662e-06,3.896723683283199e-06
frame_57.jpg,0.9857956171035767,0.0011506661539897323,0.013044372200965881,5.1820629778376315e-06,4.114796865906101e-06
frame_58.jpg,0.9857956171035767,0.0011506661539897323,0.013044372200965881,5.1820629778376315e-06,4.114796865906101e-06
frame_59.jpg,0.9857959747314453,0.001149453571997583,0.013045284897089005,5.193290235183667e-06,4.116655418329174e-06
frame_6.jpg,0.9705039262771606,0.022918110713362694,0.006188950967043638,0.00014609949721489102,0.00024288537679240108
frame_60.jpg,0.03876913711428642,0.9511508941650391,0.0070371441543102264,0.0024893132504075766,0.0005534949596039951
frame_61.jpg,0.031290482729673386,0.9574510455131531,0.006709625478833914,0.004125795792788267,0.0004229671903885901
frame_62.jpg,0.1598374992609024,0.8058943748474121,0.028867626562714577,0.004590630531311035,0.0008098262478597462
frame_63.jpg,0.22322429716587067,0.7389637231826782,0.032894715666770935,0.00410807179287076,0.0008091834606602788
frame_64.jpg,0.40113207697868347,0.5727095603942871,0.02388703264296055,0.0017918776720762253,0.00047949134022928774
frame_65.jpg,0.5541402101516724,0.404520183801651,0.039882171899080276,0.0009523285552859306,0.0005051073967479169
frame_66.jpg,0.5787343382835388,0.3837837874889374,0.035025324672460556,0.0019296323880553246,0.000526905118022114
frame_67.jpg,0.5538758039474487,0.39696383476257324,0.04723833501338959,0.00139336206484586,0.0005286976811476052
frame_68.jpg,0.5354962348937988,0.412088006734848,0.049991361796855927,0.001826234394684434,0.0005982366274110973
frame_69.jpg,0.5646494030952454,0.408303439617157,0.023880617693066597,0.0025929075200110674,0.0005736410967074335
frame_7.jpg,0.9791148900985718,0.01671687141060829,0.003958417568355799,6.969060632400215e-05,0.0001400808832840994
frame_70.jpg,0.6501971483230591,0.27312618494033813,0.0742647796869278,0.001874346286058426,0.0005376022891141474
frame_71.jpg,0.5166857242584229,0.44860443472862244,0.03181561827659607,0.0024744966067373753,0.00041972051258198917
frame_72.jpg,0.2844332158565521,0.6871999502182007,0.02381890080869198,0.004058714024722576,0.0004892569268122315
frame_73.jpg,0.3539425730705261,0.6165592074394226,0.024967914447188377,0.003959749359637499,0.0005706121446564794
frame_74.jpg,0.3831889033317566,0.581143319606781,0.031153935939073563,0.0037304889410734177,0.0007834137068130076
frame_75.jpg,0.33020728826522827,0.6468097567558289,0.01882650889456272,0.0036554632242769003,0.0005009180749766529
frame_76.jpg,0.27740713953971863,0.705835223197937,0.013919087126851082,0.0025301347486674786,0.0003083513875026256
frame_77.jpg,0.3121933043003082,0.6707282066345215,0.014263439923524857,0.0024669733829796314,0.0003480222658254206
frame_78.jpg,0.33415687084198,0.6528917551040649,0.010682139545679092,0.0019420718308538198,0.00032716363784857094
frame_79.jpg,0.2911486327648163,0.692984938621521,0.012145202606916428,0.0031492463313043118,0.0005720190238207579
frame_8.jpg,0.9785394668579102,0.016372907906770706,0.004857856780290604,7.285700849024579e-05,0.00015684418031014502
frame_80.jpg,0.27413326501846313,0.7029243111610413,0.01864388957619667,0.003318005008623004,0.0009804506553336978
frame_81.jpg,0.25661998987197876,0.7121431827545166,0.026549991220235825,0.0038691384252160788,0.0008176749106496572
frame_82.jpg,0.25113141536712646,0.727729082107544,0.017665153369307518,0.0029497630894184113,0.0005246186628937721
frame_83.jpg,0.9865807294845581,0.004256017040461302,0.009066631086170673,8.295135194202885e-05,1.3614104318548925e-05
frame_84.jpg,0.987511157989502,0.005556991323828697,0.0068168132565915585,0.00010637008381308988,8.606683877587784e-06
frame_85.jpg,0.9536868929862976,0.014926091767847538,0.031026804819703102,0.0003123489732388407,4.783033364219591e-05
frame_86.jpg,0.9302041530609131,0.022545073181390762,0.04664458706974983,0.0004988883738406003,0.00010736582771642134
frame_87.jpg,0.9305727481842041,0.02252967841923237,0.046286702156066895,0.000502144917845726,0.00010883512004511431
frame_88.jpg,0.9305727481842041,0.02252967841923237,0.046286702156066895,0.000502144917845726,0.00010883512004511431
frame_89.jpg,0.9305171370506287,0.022417912259697914,0.046455591917037964,0.0005000490928068757,0.00010941941582132131
frame_9.jpg,0.9835994243621826,0.012804976664483547,0.00347014213912189,3.313487832201645e-05,9.23245825106278e-05
frame_90.jpg,0.9303016066551208,0.02850343845784664,0.04039733484387398,0.0006661718944087625,0.00013144989497959614
frame_91.jpg,0.9307764768600464,0.02842213213443756,0.039997439831495285,0.0006736698560416698,0.0001303366880165413
frame_92.jpg,0.929966151714325,0.029019732028245926,0.04018948972225189,0.0006910677184350789,0.00013362933532334864
frame_93.jpg,0.929966151714325,0.029019732028245926,0.04018948972225189,0.0006910677184350789,0.00013362933532334864
frame_94.jpg,0.9282426834106445,0.027886811643838882,0.043150439858436584,0.0005846990388818085,0.00013540929649025202
frame_95.jpg,0.9268763065338135,0.02929672785103321,0.043052416294813156,0.0006320300744846463,0.00014258211012929678
frame_96.jpg,0.9274119734764099,0.029501372948288918,0.042324718087911606,0.0006210381397977471,0.00014083577843848616
frame_97.jpg,0.9261656999588013,0.030108340084552765,0.04292592778801918,0.0006552604609169066,0.00014476472279056907
frame_98.jpg,0.9320132732391357,0.060726892203092575,0.006809386890381575,0.00021258970082271844,0.00023792027786839753
frame_99.jpg,0.7985504269599915,0.19175374507904053,0.008807255886495113,0.000591612420976162,0.0002970487985294312
